comment,label
làm_ăn gian_dối sản_phẩm không mô_tả muốn trả lại hàng,0
sản_phẩm nhận không đúng mô_tả không hài_lòng màu quá xấu,0
ghế đẹp chất_lượng ổn nấc để ngả_lưng lắp_đặt khá dễ nói_chung phù_hợp tầm giá,1
nhận bộ áo_mưa vải dù cỡ xl kg mặc thử bộ áo_mưa không đúng cỡ quần quá chật người kg không dùng người kg,0
hàng mua giữ nhiệt kém tiki giải_quyết giúp chuyện,0
sản_phẩm nhận đúng quảng_cáo đẹp hài_lòng,1
cổng sạc usb tiện_lợi vải chất_lượng cao,1
lớp bị mèo cào khá hài_lòng chút nào,0
chỉ cổng usb không bluetooth vẫn quá xức sắc,1
máy phun hoa động mạnh tinh_dầu thơm lắm luôn,1
tốt,1
sản_phẩm tuyệt_vời giao nhanh chưa đầy khá ưng_ý nói_chung nghĩ mọi người nên mua canh sale rẻ ấy nha ưng_ý lắm luôn ấy,1
chuột đẹp nút bấm nảy không phát ra tiếng ồn,1
đáng tiền đúng chất_lượng,1
chờ lâu sử lý đơn chậm,0
mua về không_thể bật sáng,0
nên mua giới_thiệu cho bạn_bè,1
giao hàng cực_kì lâu không hài_lòng,0
cảm_ơn cửa_hàng,1
balo dày_dặn đúng mẫu hơi lớn so nghĩ ok nên mua,1
thứ nhất lắp đúng pin bật chế_độ on đèn quang không sáng thứ giao hàng thiếu thẻ cắm máy_tính laptop làm_sao dùng bực,0
mua về vài_ba tuần sử_dụng ổn thay_đổi wifi reset lại mắt cam thì cam không sáng nút xanh nữa không_thể khởi_động đề_nghị tiki cho xin chi_tiết về bảo_hành,0
dạo thấy vụ hoá_đơn vat tiki tệ người mua hàng cần hoá_đơn vat nghĩa_là cần dùng làm_chứng từ tệ những đơn như_thế đánh phù_hợp,0
mũ đẹp nha,1
hàng dỏm chả mùi thơm,0
hàng về mẫu đẹp đúng hình quảng_cáo cửa_hàng xài ok nha mọi người nên mua,1
logitech bấm êm cầm lên chất_lượng build thích,1
không biết gội lần lại bị nấm da đầu ngứa rát,0
dùng lần tuổi_thọ ngắn,0
chuột siêu êm,1
sử_dụng chưa tuần đứt dây,0
dễ_dàng mang đi di_động gọn_nhẹ hài_lòng,1
giao hàng nhanh đóng_gói cẩn_thận,1
yếu,1
giao hàng nhanh giao tình_trạng hoàn_hảo,1
ngon đúng vị thích đặt_hàng ăn ngon lắm cửa_hàng,1
cá mặn kinh_khủng không vị cá đùa khách_hàng kiếm đồng_tiền kiểu không bền lâu đâu,0
sản_phẩm ok hộp vận_chuyển về bị mốp khá,1
quá tệ không dùng cũng không trả hàng,0
giao hàng_không đầy_đủ không giao giá đỡ dây thì trầy xướt bẩn nói_chung thất_vọng,0
hàng chất_lượng,1
tốt tầm giá,1
hoàn_hảo cho đọc sách thời_gian dài nhẹ thoải_mái đeo thiết_kế thời_trang hiện_đại bảo_vệ mắt khỏi ánh_sáng xanh gây hại,1
chất_lượng tốt,1
chất_lượng sản_phẩm ưng_ý,1
màu xấu đau_đớn luôn,0
nhận hàng giống mô_tả kính đọc sách hai tròn nhìn xa nhìn ngần tiện cảm_ơn cửa_hàng nha lần ủng_hộ cửa_hàng nữa nè,1
chất_lượng không tốt,0
công_thức nhẹ_nhàng không mất dầu tự_nhiên thúc_đẩy tóc khoẻ bóng mượt,1
nút on bị thụt so các nút khác yêu_cầu đổi_mới sản_phẩm nhận lại vẫn chiếc máy thụt nút đó,0
túi ổn ngăn ngăn kín đựng ví dây điều_chỉnh độ dài khá tiện,1
giao hàng lâu chắc gần tuần hay tuần mới nhận hàng,0
sản_phẩm không nên mua hát quá tệ,0
ghế bị hỏng một năm sử_dụng mâm ghế mối hàn chất_lượng kém dẫn bị gãy,0
dùng tiện,1
trông đẹp lắm ổn,1
cửa_hàng giao hàng nhanh cẩn_thận chất_lượng tốt tuyệt_vời điểm,1
giao nhanh đầy_đủ đóng_gói kĩ mua lại lần vẫn tốt thời_gian pin chạy lâu ngon bổ rẻ,1
chống nước nhẹ phù_hợp cho hoạt_động ngoài_trời,1
chất_lượng tốt,1
ok,1
bực_bội nhân_viên hỏi hàng trả_lời không cho đồng kiểm tự_ý định trả hàng cực_kỳ khó_chịu nhân_viên,0
mới sử_dụng lần đầu thấy ổn hàng chính hãng thì tin_tưởng,1
thiết_kế mỏng nhẹ sang_trọng chắc_chắn vừa_vặn ổn_áp cho các dòng iphone,1
đóng_gói cẩn_thận hàng chính hãng chưa sử_dụng nên nhận_xét chất_lượng,1
dùng thử tiện_lợi ủi quần_áo phẳng,1
sản_phẩm so mô_tả giống mô_tả chống trượt thấm hút tốt,1
bình không đẹp lắm so các sản_phẩm khác lock màu sơn loang lỗ nắp bình bị mẻ lớp nhựa gia_công bị lỗi nói_chung thấy bình không đẹp,0
nhận hàng nhanh,1
dầu_gội tệ lắm,0
roăng cao_su nắp bình kém lần đầu_tiên tháo ra bị rách roăng cao_su giăng cao_su bằng cao_su tái_sinh không độ đàn_hồi,0
vừa_vặn thoải_mái suốt hoàn_hảo cho phong_cách thường_ngày trang_trọng giao hàng nhanh,1
giao chậm thái_độ nhân_viên cskh không tốt,0
ốc hơi khó xiết cũng khá ổn,1
tệ,0
sản_phẩm nhận cửa_hàng đóng_gói cẩn_thận vận_chuyển ok mua áp xu nên giá rẻ còn cho thùng lốc nhé chất_lượng nha,1
giao hàng bị gãy thiếu_phụ kiện,0
lồng yếu phí tiền mua không xài chất mỏng yếu,0
hàng mua về mới mở bị lỗi chỗ gắn phía đáy nồi bị lệch ốc vít bụng ra không gắn,0
giá_như không cuộn giấy quá mắc mua lần lần quá thất_vọng,0
đóng_gói cẩn_thận,1
chuột êm nhẹ lướt thích_hợp không ảnh_hưởng người kế,1
ok hàng đẹp hài_lòng sản_phẩm mua lại lần cần,1
ghế_ngồi thoải_mái giao hàng nhanh dự_kiến,1
giao hàng nhanh chuột kết_nối tốt bề_mặt nhám nên dễ bám bẩn,1
bàn_ủi ra hơi_nước nóng táp tay nóng sử_dụng khá tiện,1
chuột bấm êm độ nhạy cao,1
hàng ổn kêu to,1
giao hàng nhanh chuột xài tay êm click không nghe tiếng ồn thích mua an_tâm vid chắc đồ chính hãng,1
cửa_hàng giao thiếu đơn không hề cuộc_gọi thông báo dịch_vụ kém,0
ghế tạm ngồi_không chắc_chắn bị dốc về,0
hai_long,1
loa nhỏ âm_thanh nghe không mic tạm,0
hàng đẹp chất_lượng cám_ơn cửa_hàng chúc cửa_hàng phát_đạt,1
con_trỏ chuột không_thể nằm yên một chỗ run_run nhảy nhảy liên_tục biết chuột bán cũng không mua,0
dùng thử hàng chất_lượng tiếp_tục ủng_hộ,1
quá thất_vọng chất_lượng lần mua âm_thanh nhỏ mức chấp_nhận,0
bếp dùng tốt,1
đóng hàng hơi ẩu không hộp to đựng sản_phẩm sản_phẩm bị va_đập chất_lượng trước_mắt cũng tạm ổn còn dùng lâu_bền chất_lượng thì chưa biết,0
đặt nhận hàng ngay hôm đầu thấy mn nhận_xét khui nên hơi ngại nhận hàng thì vẫn nguyên_vẹn sử_dụng hài_lòng,1
yếu không nên mua không giữ điện_thoại,0
hàng mỏng_manh đồ_chơi trẻ_em dễ bể lắm,0
bàn_là gọn đẹp chắc_chắn ủi nhanh,1
chất_lượng tốt thiết_kế bắt_mắt,1
sapham quá hai không bam duoc va be mat can bam phi tien,0
sử_dụng không thấy thơm tí nào,0
hàng tốt chất_lượng hài lomgf,1
tệ,0
mua thứ hai quá thích so tầm giá không tìm con nào phù_hợp ng tay nhỏ,1
dùng ok không tiếng_động,1
nhận hàng không sử_dụng đèn chuột không sáng lắp pin yêu_cầu đổi hàng phức_tạp,0
sản_phẩm chính hãng giao nhanh_chóng giá phù_hợp,1
cửa_hàng uy_tín đóng_gói chắc_chắn ghế ok,1
dễ sử_dụng chất_lượng cao,1
giống bị lừa ghê kích_thước quá nhỏ,0
giao hàng không đúng sản_phẩm đặt không logo không đèn báo thất_vọng,0
kích_cỡ phù_hợp,1
công_tắc kém nồi nấy bị sám đen đáy nồi,0
quá loãng không hàng thật,0
móp méo hộp sữa,0
hài_lòng chuột nhạy êm,1
hàng đúng đầu bằng silicon mô_tả cửa_hàng đầu đều hoạt_động tốt dây dẻo không bị rối cho cửa_hàng,1
mất lắp che ốc,0
loa hỏng không_thể nghe gọi bình thương đề_nghị đổi trả khách_hàng thân_thiết mong tiki trading hỗ_trợ,0
thoải_mái đeo giờ âm_thanh rõ_ràng dễ sử_dụng cài_đặt thiết_kế mịn_màng sang_trọng,1
hàng thiếu_phụ kiện nên không lắp tay cầm đề_nghị hỗ_trợ đổi trả,0
tốt,1
không mùi thơm sản_phẩm quá tệ mua hàng giả,0
dùng khá chập_chờn phí tiền,0
cứ tưởng xuất sứ hàn_quốc mà_lại trung_quốc thất_vọng,0
không bọt cũng không mùi thơm đúng hàng rẻ không nên mua,0
không_thể kết_nối camera máy điện_thoại mặc_dù dùng wifi hướng_dẫn nhà_cung_cấp có_thể ktra thiết_bị giúp ko,0
giấy dùng kém chất_lượng,0
chất_lượng ok,1
dịch_vụ chăm_sóc khách_hàng cực_kỳ tốt gặp trục_trặc nhận hàng giải_quyết tuyệt_vời cảm_ơn,1
sản_phẩm sử_dụng không còn vô điện mở nguồn đèn không sáng cần bảo_hành đổi trả sản_phẩm,0
sử_dụng tuần không dùng nữa,0
sự lựa_chọn phù_hợp đối_tượng,1
hàng bị gãy không dùng mong cửa_hàng bồi_thường negative,0
treo đầu dê bán thịt chó không lần,0
có_lẽ hàng bị lỗi nhìn đẹp đáy nồi bị oxy_hoá lấm_tấm đun nước sôi lau không ra mua hàng tiki cảm_thấy lần không hài_lòng,0
mua trúng hàng giả khôngcó tí mùi,0
hàng giao bị móp thùng bình thì bể tay cầm miếng thì móp không nên mua tiki đồng_ý nhận lại chưa thấy ai lấy,0
chưa nhận hàng báo giao thành_công trưa người gọi điện tới giao không giao tối thì đơn hàng báo giao thành_công thực_tế thì chưa nhận,0
xài tốt,1
trụ ghế hơi yếu,0
không mềm mịn không hài_lòng,0
hàng phù_hợp túi_tiền bền,1
dùng tuần hỏng,0
hàng đểu mua về thấy rách đánh_giá,0
đặt mẫu giao mẫu chán,0
chất_liệu mát trời nóng nằm thì tuyệt_vời không nóng lưng ngủ sướng nên mua nhé mọi người trời nóng hiện_nay mua chiếu tuyệt_vời luôn giá lại rẻ,1
nhận hàng nhanh đúng mẫu hàng giống quảng_cáo đẹp cứng_cáp xài ok lắm,1
thiết_kế nhận hàng hơi lâu bao bị trầy bút bị dơ cũ cũ ah màu tô ok cây mực bị khô hơi cũ_kỹ,0
mua ốp lưng iphone promax cửa_hàng giao hàng nhỏ không đt tốn tiền không xài,0
sản_phẩm tốt giá tiền,1
chống trơn trượt thấm hút tốt bền bền lâu chất_liệu bali chất_lượng cao,1
sản_phẩm dùng ok nước đong lần ủi hai lần áo giao hàng nhanh đóng_gói cẩn_thận,1
cho cửa_hàng luôn_luôn ưng_ý,1
đúng quảng_cáo quay lại nhau nào xài tính_năng,1
lần đầu mua cũng ok,1
mập_mờ cung_cấp cỡ sản_phẩm,0
không giống hình_ảnh mô_tả sản_phẩm,0
tiếp_tục ủng_hộ cửa_hàng,1
chất_lượng quá lâu sôi,0
phần mô_tả ghi mua tặng,0
treo đâu dê bán thịt mua hạng nên cận thận,0
khô quá mặn nghĩ ngon nên lỡ mua kg giờ ăn thấy mặn quá rát lưỡi,0
nhựa rẻ_tiền,0
hoàn_toàn không sử_dụng,0
ống nhựa mỏng lắm nhé các không biết về sử_dụng không,0
sản_phẩm ok nằm mát_mẻ cửa_hàng đóng_gói kĩ sau_này ủng_hộ,1
nhận hàng sản_phẩm đóng_gói cẩn_thận,1
phù_hợp giá tiền,1
giao hàng quá nhanh nhận hàng,1
không đặt_hàng tự lên đơn tự ship lừa_gạt,0
cửa_hàng giao hàng nhanh hàng ok lắm nhe shipper thân_thiện,1
chuẩn_bị nhanh_chóng dễ_dàng nước sốt cà_chua ngon giá_trị tuyệt_vời cho số tiền bỏ ra bao_bì tiện_lợi,1
cam bị hú tiêngs vang nghe khó_chịu,0
âm_thanh rõ chống ồn tốt nên để âm_lượng không muốn nghe nghe,1
bất_tiện đế gát chân không_thể khoá chết nên cứ trượt ra ngồi,0
hàng tệ đứt dây,0
hàng tệ,0
ghế không chắc nghĩ yếu quá biết mua con giá cở cho đõ tiếc tiền mấy chú_ý,0
da_bò cao_cấp thô cứng đeo không thoải_mái giao hàng tiki nhanh,0
sản_phẩm ok,1
nhận màu không ảnh nhìn thoáng thì thấy bị bẩn cơ không hài_lòng lắm,0
mượt mịn êm lắm,1
chuột giống mô_tả đẹp mượt ổn_định,1
đạt hang cắm điẹn cho lạo sạc điện bóng_đèn mờ tịt chán cho sai,0
tăng chiều cao co_giãn thoải_mái hoàn_hảo cho công_việc giải_trí phù_hợp các kích_cỡ cơ_thể khác nhau,1
giao hàng nhanh bàn_ủi cũng dễ sử_dụng lần ủi áo sơ_mi ủi nhanh ok nhé cửa_hàng,1
thiết_kế chống nước bền kết_nối không dây tiện_lợi thiết_kế mượt_mà phong_cách thiết_kế mượt_mà phong_cách,1
thật_sự thất_vọng hình_ảnh camera mờ so mp,0
xài tốt macbook giao hàng nhanh đáng mua,1
thiếu đèn tròn sáng,0
hàng giao chậm lazada không chính_sách đền_bù nhắn_tin yêu_cầu kiểm_tra thì báo hệ_thống không gửi,0
hàng đóng_gói cẩn_thận ráp ngồi sướng,1
hàng giả mùi toàn cồn mua cửa_hàng khác thơm,0
chống trơn trượt thấm hút tốt bền bền lâu chất_liệu bali chất_lượng cao,1
chịu lực tốt ghế khá gọn lắp dễ giao hàng nhanh gói hàng cẩn_thận tấm nhựa đỡ lưng hơi cứng cảm_giác chưa thoải_mái lắm,0
đúng mẫu_mã đóng_gói cẩn_thận không bị bể cắm điện nhanh sôi màu xinh_xinh nồi nhỏ xinh tiện đem đi tới_lui,1
làm_ăn gian_dối ghi tặng đồng_hồ không,0
không phai màu bong tróc đa_năng cho các bề_mặt khác nhau màu_sắc rực_rỡ,1
tạm dùng tầm giá bán,1
ghi sạc nhanh kiểm_tra thì không tới nữa,0
chuột click hơi nhẹ so cảm_nhận chắc vẫn quen những con chuột không silent nhìn_chung sản_phẩm tốt hoàn_thiện đẹp cầm_chắc tay,1
sử_dụng cũng tháng tiện_lợi cho công_việc,1
ok,1
chưa nhận hoá_đơn,0
nhận sản_phẩm giao đúng đơn đặt sản_phẩm dùng tốt mẫu_mã đẹp sử_dụng tiện_lợi bao_bì đựng sản_phẩm đẹp giá_thành sản_phẩm lại rẻ nữa mọi người nên mua dùng,1
nhanh hỏng đặc_biệt phần van phần giữ hơi,0
hài_lòng về sản_phẩm đèn nhẹ dịu mắt không gây loá mỏi_mắt đọc sách đèn dễ sử_dụng thiết_kế hiện_đại,1
giao hàng đúng lịch hẹn đóng_gói sản_phẩm cẩn_thận dùng tốt đáng tiền áp mã giảm_giá nên giá tốt,1
lừa_đảo bán hàng không có_tâm,0
dễ dùng,1
ok,1
lừa_đảo hàng điểu nha anh_em hàng nhìn tởm không hình tránh xa cửa_hàng ra nha,0
giao hàng bị hư nhận gói hàng hôi cá bị bở hết_mình bỏ luôn chứ không ăn thấy đánh_giá tốt nên mua nhận hàng thất_vọng chất cửa_hàng cũng không nhận phản_hồi,0
đèn hình_thức đẹp gọn_gàng ánh_sáng dễ_chịu đèn không thấy chức_năng tích điện quảng_cáo cắm điện cứ rút phích cắm đèn tắt negative,0
khô đâu bị bủn thối không ăn cửa_hàng giao hàng tệ,0
vỏ chuột không giống nhau về nhãn_mác phải_chăng bán hàng_không trung_thực thực_sự thất_vọng,0
dùng tuần đèn hỏng luôn không sáng nữa quá tiếc tiền,0
sản_phẩm đẹp hàng chất_lượng chất_liệu tốt đóng_gói kỹ_càng giao hàng nhanh,1
gói hàng kiểu không biết giao hàng về đến_nơi hỏng luôn khỏi dùng,0
xài không nhẩy lắm hình_ảnh ảnh hơi kém,0
hàng giao nhanh đúng mô_tả giá tốt dễ sử_dụng thiết_kế sang_trọng đẹp_mắt,1
nắp pin không chắc_chắn chắc nhà sx,0
cam không đàm_thoại chiều không đúng mô_tả ban_đầu giắc cắm usb cam kém tiếp_xúc mới hoạt_động,0
đèn đẹp dễ điều_chỉnh độ sáng độ màu linh_hoạt cho mục_đích sử_dụng,1
ok,1
chỉ nhận hộp sữa,0
sản_phẩm nhìn hình khác hoàn_toàn uổng tiền không biết mua chụp tốt,0
độ hoàn_thiện kém không thẳng hàng nên lệch_lạc nhà sx cẩu_thả lưới chất_lượng bình_thường so ghế hoa phat một,0
gãy khoá vẫn giao hàng không đảm_bảo chất_lượng,0
âm_thanh tệ,0
giao hàng đúng lịch hẹn đóng_gói sản_phẩm cẩn_thận dùng tốt đáng tiền áp mã giảm_giá nên giá tốt,1
